date,day_offset,actual,normal,AR,SAR,CAR,CSAR,event_name,asset
2022-02-18,-3,0.0025020640534997,0.0003669877810697968,0.002135076272429903,0.6480314980308782,0.002135076272429903,0.24493288364662094,russia_ukraine_war,DXY
2022-02-22,-2,-0.0001041509476274,0.0003669877810697968,-0.0004711387286971968,-0.14299851489171178,0.001663937543732706,0.19088452532447298,russia_ukraine_war,DXY
2022-02-23,-1,0.0016647976074093,0.0003669877810697968,0.0012978098263395031,0.3939070733828287,0.0029617473700722092,0.3397674047302208,russia_ukraine_war,DXY
2022-02-24,0,0.0098278030887775,0.0003669877810697968,0.009460815307707704,2.87151629926072,0.012422562677779914,1.425098549517705,russia_ukraine_war,DXY
2022-02-25,1,-0.0053674430814821,0.0003669877810697968,-0.005734430862551897,-1.7404960516866081,0.006688131815228017,0.7672528765673357,russia_ukraine_war,DXY
2022-02-28,2,0.000931012709242,0.0003669877810697968,0.0005640249281722033,0.17119103605334612,0.00725215674340022,0.8319570062931422,russia_ukraine_war,DXY
2022-03-01,3,0.0072121121155197,0.0003669877810697968,0.006845124334449904,2.077610169688598,0.014097281077850124,1.617219839198104,russia_ukraine_war,DXY
2022-02-18,-3,-0.0123713819041659,-0.00966680492327142,-0.0027045769808944787,-0.5785673256938542,-0.0027045769808944787,-0.2186778943562355,russia_ukraine_war,NASDAQ
2022-02-22,-2,-0.0123695092126878,-0.013402535867941736,0.0010330266552539356,0.22098667315547021,-0.0016715503256405431,-0.13515278289496588,russia_ukraine_war,NASDAQ
2022-02-23,-1,-0.0260455443244121,-0.02383923555145118,-0.0022063087729609215,-0.4719770135752305,-0.0038778590986014647,-0.3135433261033967,russia_ukraine_war,NASDAQ
2022-02-24,0,0.0329023902190326,0.01775060804736995,0.015151782171662652,3.2412928722241108,0.011273923073061187,0.9115502262153538,russia_ukraine_war,NASDAQ
2022-02-25,1,0.0162716020298047,0.026807577060651608,-0.010535975030846908,-2.2538722100482707,0.0007379480422142794,0.05966660411431687,russia_ukraine_war,NASDAQ
2022-02-28,2,0.004137601983257,-0.0037618772180526136,0.007899479201309614,1.689868910429155,0.008637427243523893,0.6983770162993495,russia_ukraine_war,NASDAQ
2022-03-01,3,-0.0160494245664628,-0.020120307094201945,0.004070882527739145,0.8708495391057118,0.012708309771263039,1.0275272034177683,russia_ukraine_war,NASDAQ
2023-10-04,-3,0.0133777193024828,0.004226936413630188,0.009150782888852613,0.3687321422700522,0.009150782888852613,0.13936764983466365,israel_hamas_war,BTC
2023-10-05,-2,-0.0138906622558427,-0.0026145370675729105,-0.011276125188269788,-0.4543731227894269,-0.0021253422994171756,-0.03236924806999895,israel_hamas_war,BTC
2023-10-06,-1,0.0191718837881559,0.0053687647675970465,0.013803119020558852,0.556198710894926,0.011677776721141677,0.17785410458181328,israel_hamas_war,BTC
2023-10-09,0,-0.0130712511908063,-0.00020777470410035027,-0.01286347648670595,-0.5183356768043986,-0.0011856997655642736,-0.01805836634344236,israel_hamas_war,BTC
2023-10-10,1,-0.0070090060125914,0.0006707056560563223,-0.007679711668647723,-0.30945511110818813,-0.008865411434211996,-0.13502140433346055,israel_hamas_war,BTC
2023-10-11,2,-0.0190812208422717,0.0012790009663773134,-0.020360221808649014,-0.8204181320640997,-0.02922563324286101,-0.4451103112662826,israel_hamas_war,BTC
2023-10-12,3,-0.0043453816471778,-0.004974080613725009,0.000628698966547209,0.025333517316897855,-0.028596934276313803,-0.43553514174413116,israel_hamas_war,BTC
2023-10-04,-3,-0.0033487861038289,-0.0002998237979124766,-0.003048962305916424,-0.4600457164429266,-0.003048962305916424,-0.17388093677550312,israel_hamas_war,Gold
2023-10-05,-2,-0.0010453767983573,-0.0002998237979124766,-0.0007455530004448234,-0.11249350756821527,-0.003794515306361247,-0.21639948608048312,israel_hamas_war,Gold
2023-10-06,-1,0.0074586151734713,-0.0002998237979124766,0.007758438971383777,1.17063979706898,0.0039639236650225295,0.22606076790232255,israel_hamas_war,Gold
2023-10-09,0,0.010490108470351,-0.0002998237979124766,0.010789932268263476,1.628049684671959,0.014753855933286006,0.8414057090021981,israel_hamas_war,Gold
